InstallationComponentId,InstallationId,AssetId,KitRole,Orientation,Start,End,OpenedByLine,ClosedByLine
83ba3459-aca3-543a-a863-f9d9e1a12273,dc068eb7-4e53-5d5a-9b91-76454d8669a8,DL-UM-40015,Primary,,2021-04-16T11:51:46Z,2021-05-03T19:26:37Z,80ca2559-60b3-59d5-9da9-39e1cfc26e45,ba7b49c1-cc0b-563e-b8b3-be8b8fedda90
18ac254e-4c8d-552d-b8b5-0f61c9cb304e,dc068eb7-4e53-5d5a-9b91-76454d8669a8,GEO-UM-40015,Sensor1,V,2021-04-16T11:51:46Z,2021-05-03T19:26:37Z,80ca2559-60b3-59d5-9da9-39e1cfc26e45,ba7b49c1-cc0b-563e-b8b3-be8b8fedda90
85b36dc8-93e9-5ec6-904e-9f5d7088c2fd,272c0139-430b-5c8e-9e1e-501a3d71ed09,DL-BE-30061,Primary,,2021-04-19T19:28:36Z,2021-09-14T18:44:24Z,56d0d27c-f44f-5f1a-9575-8cb039df6adc,d04150ce-dae6-527f-996b-7b728ce3689f
46f7da23-b3af-583e-9672-bf410b7c8460,6b8663fd-6f13-525e-924e-d58c000d64b3,DL-BE-30060,Primary,,2021-04-21T21:20:54Z,2022-07-12T18:45:29Z,50f96952-d382-5012-b8c1-aca975d8343a,b84a9bf1-cb8b-54e2-be3f-c68e98c128c2
3c329b50-8437-5c33-b081-ee1b53278c77,5b8a5556-dc19-5e40-a8ff-f30f9662629d,DL-BE-30022,Primary,,2021-04-21T13:04:20Z,2021-11-22T11:09:41Z,8754b349-0a30-52f6-87ab-24abe73041ce,38aadb1d-1e34-5869-bdc9-2f0f197990a9
27622c5e-1ea7-5a04-9c58-b041af02f561,fad2d8e5-d269-5972-a038-1475fa0c3f27,DL-UM-40005,Primary,,2021-04-23T14:03:41Z,2022-03-22T19:36:10Z,e5053fa4-e48f-51cf-a5ce-bd756afca001,63e03d1e-46cf-567d-9416-bbfe1a1acf05
b7da9efa-5c11-5512-ad6e-a00c52d1d6af,fad2d8e5-d269-5972-a038-1475fa0c3f27,SLM-UA-40000,Microphone,,2021-04-23T14:03:41Z,2022-03-22T19:36:10Z,e5053fa4-e48f-51cf-a5ce-bd756afca001,63e03d1e-46cf-567d-9416-bbfe1a1acf05
4bd1fcd9-84c4-50dc-8911-ba948bd20d52,fad2d8e5-d269-5972-a038-1475fa0c3f27,GEO-UM-40005,Sensor1,S,2021-04-23T14:03:41Z,2022-03-22T19:36:10Z,e5053fa4-e48f-51cf-a5ce-bd756afca001,63e03d1e-46cf-567d-9416-bbfe1a1acf05
bfb31623-89e1-5de8-a6db-db8de6c46d2d,fad2d8e5-d269-5972-a038-1475fa0c3f27,MDM-3000000003,Modem,,2021-04-23T14:03:41Z,2022-03-22T19:36:10Z,e5053fa4-e48f-51cf-a5ce-bd756afca001,63e03d1e-46cf-567d-9416-bbfe1a1acf05
c61aef5a-01ca-5869-8561-934fa767c4dd,8993c21c-e3e7-5232-8b01-71f730854e4b,DL-BE-30008,Primary,,2021-04-26T20:52:18Z,2021-12-13T21:09:48Z,74336c44-9f0a-5661-a3c0-6e6361d38f09,fbd68d3f-c8b0-5454-b9bd-94fb8c0a5ade
9189b5aa-dd58-5a62-82b2-441fb715b1e7,8993c21c-e3e7-5232-8b01-71f730854e4b,GEO-BG-30009,Sensor1,W,2021-04-26T20:52:18Z,2021-12-03T20:16:29Z,74336c44-9f0a-5661-a3c0-6e6361d38f09,2996397c-80f1-5524-b1f5-6f98823d2425
ce490a6a-33d4-543a-9d11-64ba82256a85,bac469fb-62e5-50de-ae51-483f95794a00,DL-UM-40025,Primary,,2021-04-26T18:03:40Z,2022-09-05T20:28:47Z,b8643898-3f8c-5589-a1e1-8d0daf781373,20bfbd7d-8a7b-515e-9ccf-5fa5540957ca
797b64e8-bf1b-579f-8bda-f0f86b0f50ce,bac469fb-62e5-50de-ae51-483f95794a00,GEO-UM-40025,Sensor1,N,2021-04-26T18:03:40Z,2022-09-05T20:28:47Z,b8643898-3f8c-5589-a1e1-8d0daf781373,20bfbd7d-8a7b-515e-9ccf-5fa5540957ca
14183a69-b3a1-5195-b04d-4e209290a571,c30bd84b-a8e1-577c-b0ce-4bf38f321431,DL-BE-30044,Primary,,2021-04-27T19:11:57Z,2021-12-10T18:42:49Z,845057eb-27af-5ac8-be9a-d4d94320b69a,50ae52c9-8e8b-5b68-9810-78d83286dbb6
6a2dfbd0-8642-51d2-9f00-2a24eb1c0973,c171af2b-4ed2-5133-9a29-3f9106a1333f,DL-D10-300002,Primary,,2021-04-27T12:23:15Z,2022-08-08T21:21:45Z,eea3e55c-8d7c-5abc-9a64-108427b2aa99,41f23acd-95a7-513c-b96b-a2ed74b723e6
2d236a15-281e-5da6-bad9-56b5894b148a,c171af2b-4ed2-5133-9a29-3f9106a1333f,GEO-C22-450000,Sensor1,V,2021-04-27T12:23:15Z,2022-08-08T21:21:45Z,eea3e55c-8d7c-5abc-9a64-108427b2aa99,41f23acd-95a7-513c-b96b-a2ed74b723e6
b040cf00-8563-5e69-962c-b4184e0439a8,c171af2b-4ed2-5133-9a29-3f9106a1333f,GEO-C22-450001,Sensor2,S,2021-04-27T12:23:15Z,2022-08-08T21:21:45Z,eea3e55c-8d7c-5abc-9a64-108427b2aa99,41f23acd-95a7-513c-b96b-a2ed74b723e6
7cd20d66-7ea3-56bc-9f73-d00c77010509,c171af2b-4ed2-5133-9a29-3f9106a1333f,GEO-V12-400008,Sensor3,S,2021-04-27T12:23:15Z,2022-08-08T21:21:45Z,eea3e55c-8d7c-5abc-9a64-108427b2aa99,41f23acd-95a7-513c-b96b-a2ed74b723e6
b28b55fe-eb00-5409-866b-d7b9473b96dd,06285405-6ba3-5b96-820f-67be816f2c24,DL-BE-30012,Primary,,2021-04-28T19:21:50Z,2021-12-24T21:34:28Z,4b3e24d8-3279-53f9-b12f-3806c118da28,c613409b-6bfa-549d-834d-a0b6f258ea4d
5bdd8f62-ad13-5ce8-bb8c-8b93c57811e6,06285405-6ba3-5b96-820f-67be816f2c24,GEO-BG-30019,Sensor1,E,2021-04-28T19:21:50Z,2021-12-24T21:34:28Z,4b3e24d8-3279-53f9-b12f-3806c118da28,c613409b-6bfa-549d-834d-a0b6f258ea4d
304b2748-daf6-5caf-9587-627422455b45,e21f2ba4-e84a-5dd4-858c-887ac37a2b00,DL-UM-40023,Primary,,2021-04-29T20:56:35Z,2021-05-10T20:32:44Z,33756714-d2e5-5de9-89c9-7df5b5674d08,04fded16-0a8a-5346-b7a2-536cd743a905
c6b66213-d9f6-5a28-94fb-023e3fca67cc,e21f2ba4-e84a-5dd4-858c-887ac37a2b00,GEO-UM-40023,Sensor1,E,2021-04-29T20:56:35Z,2021-05-10T20:32:44Z,33756714-d2e5-5de9-89c9-7df5b5674d08,04fded16-0a8a-5346-b7a2-536cd743a905
a51ad0f4-59a0-5090-b416-46fe058d2eab,1dff2f70-84a3-50b0-b2a0-24fd8a42c805,DL-D10-300003,Primary,,2021-05-03T21:39:44Z,2021-09-06T18:39:12Z,d8b25660-7416-5818-bf21-3e8f0c836154,763a5f36-f054-5e8a-8882-39af8ef955f6
987032df-1a74-59b9-aaf6-16c73c98845c,1dff2f70-84a3-50b0-b2a0-24fd8a42c805,GEO-V12-400000,Sensor1,W,2021-05-03T21:39:44Z,2021-09-06T18:39:12Z,d8b25660-7416-5818-bf21-3e8f0c836154,763a5f36-f054-5e8a-8882-39af8ef955f6
2ee9e5a5-686f-5844-a001-1576ebefa7f3,1dff2f70-84a3-50b0-b2a0-24fd8a42c805,SLM-S50-500014,Microphone,,2021-05-03T21:39:44Z,2021-09-06T18:39:12Z,d8b25660-7416-5818-bf21-3e8f0c836154,763a5f36-f054-5e8a-8882-39af8ef955f6
a45b28d5-f7b7-53b1-9831-74fa3da54ef2,31477839-8a38-55ac-a1a8-c0dd86b49905,DL-UM-40032,Primary,,2021-05-03T17:47:16Z,2021-10-05T19:59:44Z,75826a58-e868-54cd-a9c6-db90199642c8,623b94dc-6696-5bae-b14c-8b1545d9c004
d87c21b3-ef17-5db5-9fe4-99f705155932,31477839-8a38-55ac-a1a8-c0dd86b49905,GEO-UM-40032,Sensor1,V,2021-05-03T17:47:16Z,2021-10-05T19:59:44Z,75826a58-e868-54cd-a9c6-db90199642c8,623b94dc-6696-5bae-b14c-8b1545d9c004
91ef673b-09fd-5846-961c-a7204bda79e5,660d4008-6586-5d0a-92a5-b95c27a1a036,DL-BE-30036,Primary,,2021-05-06T15:20:23Z,2021-11-19T20:06:20Z,23d36b21-a6ab-5e60-b700-2c17c094f29e,eb0745e4-0372-5c5d-ad75-fe16611a0242
a2e56579-00c4-5bd5-898f-ab2e77923884,660d4008-6586-5d0a-92a5-b95c27a1a036,GEO-BG-30033,Sensor1,BH,2021-05-06T15:20:23Z,2021-10-13T10:57:34Z,23d36b21-a6ab-5e60-b700-2c17c094f29e,a73ab52a-f59d-5511-b70c-bceba3654feb
61b84d56-8d58-5ae2-a5ca-fb0172c8242f,802129c5-69fc-59b9-8acd-96bd832a7c02,DL-BE-30043,Primary,,2021-05-06T18:35:37Z,2021-07-08T17:03:03Z,72b04a1b-ad57-5667-ac78-7d9e6c80db72,47034da8-62af-5292-a3dd-79671f10ba7f
73fe3345-4fd7-503d-909f-5f2e330d56c3,f0f5330b-9b0f-518f-9d99-8b88dd6ac28a,DL-UM-40029,Primary,,2021-05-06T18:51:01Z,2021-11-27T19:45:41Z,60024003-b7c2-542b-aed5-035945772530,d594967e-ba68-5156-8252-235bc7634d65
18c8107e-e4de-5c2d-9b2f-1cedcf3e16fd,f0f5330b-9b0f-518f-9d99-8b88dd6ac28a,GEO-UM-40029,Sensor1,W,2021-05-06T18:51:01Z,2021-11-27T19:45:41Z,60024003-b7c2-542b-aed5-035945772530,d594967e-ba68-5156-8252-235bc7634d65
0d496868-ea85-50b5-a6f4-9e54f18ea9a8,7a1ec87f-78c7-59f1-acd6-dcd04ec6fd69,DL-BE-30009,Primary,,2021-05-10T20:59:37Z,2022-01-03T19:33:48Z,9fe24e7f-e574-5987-9457-392d9219458c,2cce9f2d-4f43-50dc-8cc8-0222eee39011
c08ad12e-1526-5863-be3f-84f985f1d1d3,7a1ec87f-78c7-59f1-acd6-dcd04ec6fd69,GEO-BG-30020,Sensor1,W,2021-05-10T20:59:37Z,2022-01-03T19:33:48Z,9fe24e7f-e574-5987-9457-392d9219458c,2cce9f2d-4f43-50dc-8cc8-0222eee39011
d487ea92-2e3d-530e-99ad-46ca1350dcd2,c46914f9-a8b0-5e04-9e00-60d69862e819,DL-BE-30024,Primary,,2021-05-12T14:42:31Z,2022-03-30T19:52:31Z,0affb6a9-1a90-5320-8711-9bbed94b3d9d,2a7ed545-b537-55e9-8985-46f27ed0960b
c2a9830b-fc9a-5cb2-84ab-6fda4c2d2a15,a6eb4dde-a309-57a0-861c-60cbe41f0917,DL-UM-40027,Primary,,2021-05-23T13:22:26Z,2021-06-29T18:29:28Z,46d773af-c33e-5077-8191-a846278e7fe9,44d3b42d-d76d-5ad9-a696-199d4a87e853
750a2340-9cdb-51a9-81f3-f7ad56f71e32,a6eb4dde-a309-57a0-861c-60cbe41f0917,GEO-UM-40027,Sensor1,S,2021-05-23T13:22:26Z,2021-06-29T18:29:28Z,46d773af-c33e-5077-8191-a846278e7fe9,44d3b42d-d76d-5ad9-a696-199d4a87e853
c6d7493c-d6fc-59d5-913f-a6b13e855cdd,7e362476-0874-5f8b-bddf-b15f3fc1825c,DL-BE-30042,Primary,,2021-05-24T13:47:54Z,2021-07-01T17:05:30Z,7a745479-7e6d-5816-802e-6b20b8bbf9c4,9d902637-7257-55e1-85ef-520012c2e527
60580d3b-7469-5265-a688-53cf6339c4e7,008a15cb-f86c-588a-a796-4a032a5260e7,DL-UM-40022,Primary,,2021-05-27T20:13:40Z,2021-06-07T20:06:37Z,d3c8c9f8-ea20-5a18-ab5c-5baa8c059e70,3a8752f4-bd41-5382-80c8-467760d66d7f
dc7e81b1-b113-5b32-9b11-079749d0247f,008a15cb-f86c-588a-a796-4a032a5260e7,GEO-UM-40022,Sensor1,BH,2021-05-27T20:13:40Z,2021-06-07T20:06:37Z,d3c8c9f8-ea20-5a18-ab5c-5baa8c059e70,3a8752f4-bd41-5382-80c8-467760d66d7f
f23edf14-39b1-5f04-a476-e77a7f1dfd64,95b6cbe8-6a87-5660-9d2a-33dcb2f3e588,DL-BE-30058,Primary,,2021-05-28T22:26:22Z,2021-07-05T17:18:45Z,91ad4efa-1421-599d-a03d-b967eb819070,d0f42283-567e-579f-b330-9633d8a29cb1
17f802fb-b424-593d-bfc2-3a8a59dcf64f,1acfcb6d-46a8-5eb4-828b-08a6a9d8122d,DL-BE-30059,Primary,,2021-05-31T18:44:11Z,2021-06-28T20:28:11Z,57fca018-1a8a-5f8f-9316-55f967ce706a,1b6401be-2ea3-554b-9e38-ed8a02e952fb
b7142422-e3b2-55f7-82b9-ff510aece6d0,da2ae862-95f3-502c-a6f9-6b16937636ed,DL-BE-30055,Primary,,2021-06-04T00:58:50Z,2021-11-08T20:59:12Z,4ad46fb0-d607-56e1-8c74-113dedbe2cfb,63be6189-b521-5891-adc3-ff56df4b3743
3f53c9ab-fad0-5ccf-9575-0ef17824e774,bfbbd4a8-dcb9-5b2f-ba65-1d54e112ac05,DL-BE-30034,Primary,,2021-06-04T14:16:13Z,2022-02-14T22:30:51Z,644ee4dc-4072-5273-8212-86407662a631,df7a61a2-d81a-5b83-b329-bd53cae6c24c
812755be-1173-5f3c-8da2-ed9ece6777fc,bfbbd4a8-dcb9-5b2f-ba65-1d54e112ac05,GEO-BG-30024,Sensor1,H,2021-06-04T14:16:13Z,2022-02-14T22:30:51Z,644ee4dc-4072-5273-8212-86407662a631,df7a61a2-d81a-5b83-b329-bd53cae6c24c
45192b98-d401-5dc3-842b-fe79a16255dd,bfbbd4a8-dcb9-5b2f-ba65-1d54e112ac05,GEO-BG-30026,Sensor2,W,2021-06-04T14:16:13Z,2022-02-14T22:30:51Z,644ee4dc-4072-5273-8212-86407662a631,df7a61a2-d81a-5b83-b329-bd53cae6c24c
2e062148-1d69-5edc-81d4-fa55a99ac2f8,7cfc83b7-a601-5621-8bd0-b518cbd3ecd9,DL-BE-30030,Primary,,2021-06-08T20:23:20Z,2021-10-24T20:30:25Z,ffe43189-4e8d-5867-ad35-7d69ddc05f3b,ade5fe27-5860-509c-a1eb-d5d8bcb53ca5
2ba4ac7e-d3f5-5df4-960f-90e7ea4c2050,5c51dd26-5552-579b-83fd-5f1dd1e6079b,DL-UM-40015,Primary,,2021-06-09T10:54:02Z,2021-07-05T21:08:06Z,88afc00e-a488-511b-9f66-f87906c1b3eb,8da38f05-2b62-5fa3-8b43-8d6f153a1f9c
9d68f09c-7bb5-51a8-b8d3-974bfe2978a4,5c51dd26-5552-579b-83fd-5f1dd1e6079b,GEO-UM-40015,Sensor1,N,2021-06-09T10:54:02Z,2021-07-05T21:08:06Z,88afc00e-a488-511b-9f66-f87906c1b3eb,8da38f05-2b62-5fa3-8b43-8d6f153a1f9c
e0d5f942-2a9d-53b7-8601-76a461514452,44af5177-4ffe-5d50-82c0-6e208288fb4e,DL-D10-300006,Primary,,2021-06-14T18:47:22Z,2022-12-19T18:15:05Z,8f300780-29fe-59d5-8ce1-7e421bb770f4,a799ffd6-b671-5ebf-90d1-d77ac94a8397
7e8b2068-7015-5d6c-9797-f64ccf7174b2,44af5177-4ffe-5d50-82c0-6e208288fb4e,GEO-V12-400010,Sensor1,E,2021-06-14T18:47:22Z,2022-12-19T18:15:05Z,8f300780-29fe-59d5-8ce1-7e421bb770f4,a799ffd6-b671-5ebf-90d1-d77ac94a8397
7a6f25ac-aedc-5e32-a994-236795a557f4,ae6e238d-2d6e-53d0-bda0-4c03727af302,DL-BE-30033,Primary,,2021-06-14T11:59:47Z,2021-07-13T00:47:14Z,4245a7c2-4d1b-5704-b268-a1e61fa36c90,08af6422-4410-5e79-9a18-4fc94d83f0c1
b8fbbcbe-fc19-5ff7-b80d-bec69f45f1ef,64b9609d-e1a7-5218-b1d5-cad7ddede5c4,DL-UM-40031,Primary,,2021-06-16T13:19:23Z,2021-09-20T22:00:14Z,b4fbfdb7-f487-5f55-9e68-b939f943f1c6,9431969d-5400-5240-8d68-ca025cd24078
fc67c3f4-95a0-51ef-83df-dd6c8ca7fa20,64b9609d-e1a7-5218-b1d5-cad7ddede5c4,GEO-UM-40031,Sensor1,H,2021-06-16T13:19:23Z,2021-09-20T22:00:14Z,b4fbfdb7-f487-5f55-9e68-b939f943f1c6,9431969d-5400-5240-8d68-ca025cd24078
2984660f-fc2c-541f-a3e9-c6670c77ad9c,ece699ad-5455-56c0-aee4-48331adf0cdd,DL-BE-30019,Primary,,2021-06-23T17:37:41Z,2021-12-31T20:20:12Z,8b077d3b-172b-548d-ba14-1f48450cc011,f1a347b7-7bf0-5e1d-ba7e-4d73c23a59cd
21361969-95f7-533c-89a6-72cd1d21008a,3970100b-6d4d-5d34-9867-333584603d4c,DL-UM-40023,Primary,,2021-06-30T14:20:39Z,2021-07-21T17:38:09Z,415a7118-16ef-50ba-8697-1163cc939ef5,e99b28c6-8ac0-59e9-902d-3dffbe74e28a
c75d62d6-6cdc-5ffa-a34c-6b248bcfad5d,3970100b-6d4d-5d34-9867-333584603d4c,GEO-UM-40023,Sensor1,V,2021-06-30T14:20:39Z,2021-07-21T17:38:09Z,415a7118-16ef-50ba-8697-1163cc939ef5,e99b28c6-8ac0-59e9-902d-3dffbe74e28a
59ee6fc7-7838-52d2-a18b-f253475e4c53,397c572e-e16e-516f-90cc-f70e0e3aa4d7,DL-BE-30026,Primary,,2021-06-30T20:51:29Z,2022-02-15T21:15:14Z,135f7165-3839-5452-aab4-64ba42000ca5,0a0b613f-4acf-5e86-a380-be6946652cdb
cbfa7276-66a6-5752-9bfd-32b4b199e698,a9559cbb-b76d-5301-a52d-649e249057c9,DL-D10-300000,Primary,,2021-07-12T11:36:00Z,2021-12-07T00:20:44Z,e9d1b8e9-e47c-5b76-8b37-cc19dced11a6,1ff60152-a0f8-5c7e-a445-358e61956f8c
fe3f693d-b3cd-5cba-bce4-1f8b5e86aebe,08f00f09-c913-5c34-9022-2921e10eb782,DL-BE-30059,Primary,,2021-07-19T12:14:45Z,2021-07-27T19:26:34Z,33e454f5-70ba-539a-9543-9e434f803be8,a222ab27-799c-5ea9-ac80-2ec07e5f8f61
08e4da1f-df62-5fae-b9d3-287c2430bf82,276f085a-b23d-55fc-a5bc-44df2a12a5b3,DL-UM-40030,Primary,,2021-07-20T17:05:47Z,2022-01-25T22:47:27Z,9c1ae6da-f1d3-5699-8afc-29ce75c763ce,73ca45cd-9f73-58ff-9ff2-021f0499e053
9867f70e-9686-5f30-b6d1-5e403e8fc3ae,276f085a-b23d-55fc-a5bc-44df2a12a5b3,GEO-UM-40030,Sensor1,H,2021-07-20T17:05:47Z,2022-01-25T22:47:27Z,9c1ae6da-f1d3-5699-8afc-29ce75c763ce,73ca45cd-9f73-58ff-9ff2-021f0499e053
8f46f91d-61d6-5691-a4af-9d64555b2194,5bb6c7d4-8034-5c03-a288-0492deb17dee,DL-BE-30033,Primary,,2021-07-26T13:41:03Z,2021-10-11T18:35:30Z,013926dc-3065-56a8-a9cd-db67066cd7b2,a4085d8c-4df2-548a-9314-49cf5f70b7fb
9fa0a0fa-9255-5d5d-9541-9c16e0d7bbd3,389d6b12-db3a-5a10-8989-2a9b053f6a62,DL-UM-40023,Primary,,2021-07-28T13:34:06Z,2021-08-03T20:23:06Z,cf4c8059-606c-5fa1-9c66-c77574836c37,b288ef20-b477-5c5d-9d74-cb703d3827a5
2d4b2dbd-996f-5faa-a703-9f116fb29bdd,389d6b12-db3a-5a10-8989-2a9b053f6a62,GEO-UM-40023,Sensor1,BH,2021-07-28T13:34:06Z,2021-08-03T20:23:06Z,cf4c8059-606c-5fa1-9c66-c77574836c37,b288ef20-b477-5c5d-9d74-cb703d3827a5
0f987aaa-091f-5f64-ab6b-1c7e382043f0,4ad67382-ebf4-55c7-a442-116324da09bf,DL-UM-40015,Primary,,2021-07-29T18:36:49Z,2021-08-23T20:39:53Z,62d9d3f4-0018-5752-970b-19e7d0edf615,f6212221-3db9-527f-a355-aaab4d2132cf
e1689d84-d07e-5b35-98d9-932c7490befc,4ad67382-ebf4-55c7-a442-116324da09bf,GEO-UM-40015,Sensor1,N,2021-07-29T18:36:49Z,2021-08-23T20:39:53Z,62d9d3f4-0018-5752-970b-19e7d0edf615,f6212221-3db9-527f-a355-aaab4d2132cf
f4256597-04ee-527d-adec-59f31aebabb0,67a7c57f-d1c3-55fa-8f08-eda7b6c50d8d,DL-BE-30035,Primary,,2021-07-29T21:43:26Z,2022-02-15T22:13:44Z,d0e06c0d-8b08-5d09-ac20-a4150dd6a37c,f96ecdc6-416b-52d7-91bb-181a1b420ed5
9ef2b1bf-3b3d-5510-bad4-2c82bdc39cd1,65491b2f-c707-5bdf-93bb-b0f30f454182,DL-BE-30023,Primary,,2021-08-04T19:05:38Z,2022-06-01T17:04:21Z,0ef1d244-985b-59ed-9fc3-2cb000b5ff1c,9a96c693-a0ed-56e8-9e3b-af650eabcc3f
46dafaa2-8f1f-511b-9c67-b84fb00f3fa1,65491b2f-c707-5bdf-93bb-b0f30f454182,GEO-BG-30027,Sensor1,E,2021-08-04T19:05:38Z,2022-06-01T17:04:21Z,0ef1d244-985b-59ed-9fc3-2cb000b5ff1c,9a96c693-a0ed-56e8-9e3b-af650eabcc3f
880b498a-6bfc-5df4-bda2-df3ac69399c6,120b5a84-b0f7-5bb4-893b-d783a6a66869,DL-UM-40022,Primary,,2021-08-10T19:36:24Z,2021-09-06T19:18:26Z,625721f7-2746-5354-ad1f-726c1d1ed1f1,8a44e60b-e478-5468-bddc-30a882be0970
9a428a5c-066b-5b85-acf0-f3516cfed1e2,120b5a84-b0f7-5bb4-893b-d783a6a66869,GEO-UM-40022,Sensor1,BH,2021-08-10T19:36:24Z,2021-09-06T19:18:26Z,625721f7-2746-5354-ad1f-726c1d1ed1f1,8a44e60b-e478-5468-bddc-30a882be0970
317cfec1-1cba-5854-b584-c3970a32b6ec,7e895cc0-d1f4-5edd-9b14-675d3fbfd45f,DL-BE-30015,Primary,,2021-08-11T14:10:16Z,2022-02-22T18:33:26Z,a664a243-5d8f-5a73-b15a-31f2c4b7dc53,128e5374-52b8-5e6c-ae8a-fdd96da9ddce
23db893d-f715-53ab-9499-371b2cad73e2,7e895cc0-d1f4-5edd-9b14-675d3fbfd45f,GEO-BG-30016,Sensor1,N,2021-08-11T14:10:16Z,2022-02-22T18:33:26Z,a664a243-5d8f-5a73-b15a-31f2c4b7dc53,128e5374-52b8-5e6c-ae8a-fdd96da9ddce
970f07c4-689e-5ae4-ad5f-621b84cb40c3,7e895cc0-d1f4-5edd-9b14-675d3fbfd45f,GEO-BG-30013,Sensor2,E,2021-08-11T14:10:16Z,2022-02-22T18:33:26Z,a664a243-5d8f-5a73-b15a-31f2c4b7dc53,128e5374-52b8-5e6c-ae8a-fdd96da9ddce
8b95c30a-fac2-50fb-b15d-ac8b56d1256f,fd244068-b03c-54e5-a28b-438f2b72d1c4,DL-UM-40014,Primary,,2021-08-13T14:29:03Z,2021-11-24T19:58:53Z,a35b6277-dbd4-5c3b-be7c-bae29d14ed97,016bfd0d-f63c-5ef3-9acd-0e6f13f78360
123b6f64-da02-5aaf-953f-ac77deea6558,fd244068-b03c-54e5-a28b-438f2b72d1c4,GEO-UM-40014,Sensor1,V,2021-08-13T14:29:03Z,2021-11-24T19:58:53Z,a35b6277-dbd4-5c3b-be7c-bae29d14ed97,016bfd0d-f63c-5ef3-9acd-0e6f13f78360
23183028-a86d-53a7-9aa5-a73c8ffc2c9a,a1a7a4e5-4be2-58ac-826b-96d2fb0ab31a,DL-BE-30056,Primary,,2021-08-19T20:37:43Z,2022-02-25T20:44:31Z,ec25ec3f-f69d-56d8-85e3-6b505bcc589a,8c46cbf4-8cde-55a2-aac3-0f9791233dcf
d2d8bdaa-0d18-5a97-8e43-74379a5b6b1e,144d0fa6-6da8-5a58-b1b5-36a92fde5127,DL-UM-40027,Primary,,2021-08-20T20:14:12Z,2021-09-06T19:43:00Z,126f39b8-3a65-5bd9-b682-2e2ce5dd210e,bcf74247-ef85-519e-be24-eb6c8f1f37b7
5ca0c53e-02d8-53a2-b5a1-3d74a0ca56ab,ead79c42-5495-5b02-b198-46d3281da8ae,DL-D10-350000,Primary,,2021-08-23T18:43:10Z,2021-09-11T21:18:13Z,dae1eab7-a841-5ec9-bce4-0f1e915b2ad7,79d1dc95-3463-5e34-93e1-f4bc333c690e
ac80fe46-a0ac-5343-a525-02b303520b96,ead79c42-5495-5b02-b198-46d3281da8ae,SLM-S50-500019,Microphone,,2021-08-23T18:43:10Z,2021-09-11T21:18:13Z,dae1eab7-a841-5ec9-bce4-0f1e915b2ad7,79d1dc95-3463-5e34-93e1-f4bc333c690e
ef880479-ec04-53fd-9508-485386d52bee,2c7f8975-b990-5e2d-ad6f-cc9e564a9304,DL-BE-30038,Primary,,2021-08-23T20:13:04Z,2021-09-20T18:42:57Z,81eaf548-c83c-5862-b040-04e926185481,3b7f887a-d30b-59aa-8bc9-5a33a15f1b71
fe431173-fa93-59b8-8a00-6dbf744c6fea,35c537c5-01e3-5b1a-b025-924b47ed5823,DL-UM-40023,Primary,,2021-08-23T19:11:13Z,2021-09-12T18:16:35Z,543f7c66-32d7-5f9c-af90-366f9aaaf01b,fa1c3c73-0609-5d42-9875-b4866295a4e6
e0a26c88-4548-5109-8b11-22388df81c8f,e41463d6-740f-58ef-b9d4-90cc2f3ca29d,DL-BE-30059,Primary,,2021-08-23T18:42:05Z,2022-07-13T18:40:50Z,ed1e0bac-16bc-5c86-8a7f-3d8c339fd672,70182b96-afcf-5460-b588-d98703122385
ea798ce1-40ef-5b02-a4af-baec7b58bb09,b518928e-3233-5358-b55e-71d70bfb6964,DL-UM-40012,Primary,,2021-08-24T11:40:55Z,2022-12-05T22:03:02Z,ce79778e-c996-510a-bd4e-8e027969c399,63708c91-3bbc-5643-a4f0-8a40ccda7c94
0ea36568-506c-5901-9908-bf06b1ce01e6,b518928e-3233-5358-b55e-71d70bfb6964,GEO-UM-40012,Sensor1,H,2021-08-24T11:40:55Z,2022-12-05T22:03:02Z,ce79778e-c996-510a-bd4e-8e027969c399,63708c91-3bbc-5643-a4f0-8a40ccda7c94
bd2e646b-6197-521b-a2b0-e829edf14bff,92b024a5-a1cc-5d97-9264-54c47d5bdee9,DL-BE-30043,Primary,,2021-08-26T20:38:53Z,2021-10-26T20:01:38Z,9cca0276-6f11-51de-a89a-4a3bdf8ea39b,011561c3-c06c-503b-b684-f6f87357fe63
b95486d0-dfc7-5c10-9859-f0ceb5949457,f28b9f17-2c5c-50be-b497-76bbf5472e3c,DL-BE-30027,Primary,,2021-08-31T19:48:45Z,2021-12-01T18:34:24Z,f511c73f-543b-55e7-90e2-c5f0863760cf,1e6056e9-ce34-50c1-9c0e-0eb033a1d9d8
bb011306-5431-542a-8c9d-396f0106fa72,b838ebaf-9544-5bf9-bd48-c7fe0ec021e4,DL-BE-30051,Primary,,2021-09-01T18:00:38Z,2022-03-03T18:42:44Z,c2aeab37-aae1-54ec-b76d-30b36a38a174,fd225ce7-a7c3-5847-9f1f-9c0fc880f174
94759d70-004f-57df-a272-9e1b0db5506f,b838ebaf-9544-5bf9-bd48-c7fe0ec021e4,GEO-BG-30032,Sensor1,N,2021-09-01T18:00:38Z,2022-03-03T18:42:44Z,c2aeab37-aae1-54ec-b76d-30b36a38a174,fd225ce7-a7c3-5847-9f1f-9c0fc880f174
